timestamp,packets,bytes,throughput_mbps,packet_rate,active_devices,dropped_packets,retries,send_errors,burst_active,temp_sensors,meter_sensors,alarm_sensors,tracker_sensors
1775207836.5160666,1235,100096,0.800768,1235.0,1235,0,23,0,0,834,257,0,144
1775207837.5160666,1199,98688,0.789504,1199.0,1199,0,30,0,0,786,273,0,140
1775207838.5160666,1124,92000,0.736,1124.0,1124,0,22,0,0,754,257,0,113
1775207839.5160666,1232,99552,0.796416,1232.0,1232,0,13,0,0,835,250,0,147
1775207840.5160666,1289,104800,0.8384,1289.0,1289,0,30,0,0,877,285,0,127
1775207841.5160666,1187,95776,0.766208,1187.0,1187,0,24,0,0,808,240,0,139
1775207842.5160666,1207,98336,0.786688,1207.0,1207,0,20,0,0,804,256,0,147
1775207843.5160666,1163,95264,0.762112,1163.0,1163,0,19,0,0,768,256,0,139
1775207844.5160666,1210,97888,0.783104,1210.0,1210,0,22,0,0,814,243,0,153
1775207845.5160666,1174,97472,0.779776,1174.0,1174,0,25,0,0,760,284,0,130
1775207846.5160666,1201,98240,0.78592,1201.0,1201,0,29,0,0,800,267,0,134
1775207847.5160666,1187,96992,0.775936,1187.0,1187,0,32,0,0,782,252,0,153
1775207848.5160666,1255,103296,0.826368,1255.0,1255,0,21,0,0,814,277,0,164
1775207849.5160666,1176,94784,0.758272,1176.0,1176,0,29,0,0,792,226,0,158
1775207850.5160666,1226,99776,0.798208,1226.0,1226,0,28,0,0,809,249,0,168
1775207851.5160666,1295,107776,0.862208,1295.0,1295,0,32,0,0,821,304,0,170
1775207852.5160666,1205,99520,0.79616,1205.0,1205,0,21,0,0,772,267,0,166
1775207853.5160666,1228,100672,0.805376,1228.0,1228,0,22,0,0,807,269,0,152
1775207854.5160666,1295,106784,0.854272,1295.0,1295,0,28,0,0,844,296,0,155
1775207855.5160666,1249,101344,0.810752,1249.0,1249,0,29,0,0,832,252,0,165
1775207856.5160666,1233,102304,0.818432,1233.0,1233,0,36,0,0,796,294,0,143
1775207857.5160666,1206,100000,0.8,1206.0,1206,0,22,0,0,768,275,0,163
1775207858.5160666,1239,101152,0.809216,1239.0,1239,0,30,0,0,818,262,0,159
1775207859.5160666,1226,102464,0.819712,1226.0,1226,0,18,0,0,764,288,0,174
1775207860.5160666,1148,93600,0.7488,1148.0,1148,0,21,0,0,752,233,0,163
1775207861.5160666,1262,104832,0.838656,1262.0,1262,0,21,0,0,796,286,0,180
1775207862.5160666,1198,98400,0.7872,1198.0,1198,0,26,0,0,783,264,0,151
1775207863.5160666,1271,104576,0.836608,1271.0,1271,0,30,0,0,818,273,0,180
1775207864.5160666,1259,103712,0.829696,1259.0,1259,0,21,0,0,815,279,0,165
1775207865.5160666,1248,103840,0.83072,1248.0,1248,0,26,0,0,796,297,0,155
1775207866.5160666,1269,104576,0.836608,1269.0,1269,0,30,0,0,823,284,0,162
1775207867.5160666,1244,104224,0.833792,1244.0,1244,0,34,0,0,785,310,0,149
1775207868.5160666,1252,101952,0.815616,1252.0,1252,0,16,0,0,830,260,0,162
1775207869.5160666,1249,103040,0.82432,1249.0,1249,0,30,0,0,813,286,0,150
1775207870.5160666,1297,106720,0.85376,1297.0,1297,0,27,0,0,848,292,0,157
1775207871.5160666,1170,96480,0.77184,1170.0,1170,0,28,0,0,754,259,0,157
1775207872.5160666,1202,97856,0.782848,1202.0,1202,0,26,0,0,793,245,0,164
1775207873.5160666,1238,101440,0.81152,1238.0,1238,0,23,0,0,813,269,0,156
1775207874.5160666,1181,95328,0.762624,1181.0,1181,0,28,0,0,806,242,0,133
1775207875.5160666,1221,99808,0.798464,1221.0,1221,0,32,0,0,804,260,0,157
1775207876.5160666,1142,94336,0.754688,1142.0,1142,0,19,0,0,731,253,0,158
1775207877.5160666,1219,100800,0.8064,1219.0,1219,0,22,0,0,792,285,0,142
1775207878.5160666,1249,102368,0.818944,1249.0,1249,0,25,0,0,817,269,0,163
1775207879.5160666,1268,104480,0.83584,1268.0,1268,0,20,0,0,828,289,0,151
1775207880.5160666,1205,97024,0.776192,1205.0,1205,0,22,0,0,818,235,0,152
1775207881.5160666,1209,100256,0.802048,1209.0,1209,0,33,0,0,774,280,0,155
1775207882.5160666,1257,102144,0.817152,1257.0,1257,0,27,0,0,846,267,0,144
1775207883.5160666,1270,103200,0.8256,1270.0,1270,0,29,0,0,851,266,0,153
1775207884.5160666,1180,95936,0.767488,1180.0,1180,0,32,0,0,787,245,0,148
1775207885.5160666,1246,102432,0.819456,1246.0,1246,0,16,0,0,826,289,0,131
1775207886.5160666,1175,95744,0.765952,1175.0,1175,0,19,0,0,790,257,0,128
1775207887.5160666,1153,93120,0.74496,1153.0,1153,0,18,0,0,796,247,0,110
1775207888.5160666,1191,97696,0.781568,1191.0,1191,0,29,0,0,791,271,0,129
1775207889.5160666,1178,93984,0.751872,1178.0,1178,0,28,0,0,825,228,0,125
1775207890.5160666,1172,96256,0.770048,1172.0,1172,0,19,0,0,773,265,0,134
1775207891.5160666,1118,90528,0.724224,1118.0,1118,0,23,0,0,760,235,0,123
1775207892.5160666,1186,97984,0.783872,1186.0,1186,0,30,0,0,776,280,0,130
1775207893.5160666,1147,93984,0.751872,1147.0,1147,0,27,0,0,769,265,0,113
1775207894.5160666,1153,94496,0.755968,1153.0,1153,0,18,0,0,771,265,0,117
1775207895.5160666,1221,97600,0.7808,1221.0,1221,0,24,0,0,854,241,0,126
1775207896.5160666,1166,94368,0.754944,1166.0,1166,0,9,0,0,803,254,0,109
1775207897.5160666,1136,91328,0.730624,1136.0,1136,0,22,0,0,794,240,0,102
1775207898.5160666,1143,91968,0.735744,1143.0,1143,0,26,0,0,800,245,0,98
1775207899.5160666,1136,93152,0.745216,1136.0,1136,0,29,0,0,774,277,0,85
1775207900.5160666,1170,92704,0.741632,1170.0,1170,0,25,0,0,845,232,0,93
1775207901.5160666,1142,93568,0.748544,1142.0,1142,0,28,0,0,766,264,0,112
1775207902.5160666,1084,88640,0.70912,1084.0,1084,0,13,0,0,741,259,0,84
1775207903.5160666,1242,102432,0.819456,1242.0,1242,0,22,0,0,828,303,0,111
1775207904.5160666,1176,93824,0.750592,1176.0,1176,0,24,0,0,838,242,0,96
1775207905.5160666,1133,91840,0.73472,1133.0,1133,0,23,0,0,787,258,0,88
1775207906.5160666,1101,91040,0.72832,1101.0,1101,0,29,0,0,737,279,0,85
1775207907.5160666,1186,95328,0.762624,1186.0,1186,0,18,0,0,844,265,0,77
1775207908.5160666,1221,98816,0.790528,1221.0,1221,0,18,0,0,848,273,0,100
1775207909.5160666,1207,98368,0.786944,1207.0,1207,0,19,0,0,830,283,0,94
1775207910.5160666,1163,94656,0.757248,1163.0,1163,0,23,0,0,811,280,0,72
1775207911.5160666,1168,93920,0.75136,1168.0,1168,0,18,0,0,825,256,0,87
1775207912.5160666,1142,92768,0.742144,1142.0,1142,0,23,0,0,792,265,0,85
1775207913.5160666,1189,97024,0.776192,1189.0,1189,0,24,0,0,814,279,0,96
1775207914.5160666,1103,89024,0.712192,1103.0,1103,0,22,0,0,777,250,0,76
1775207915.5160666,1156,94336,0.754688,1156.0,1156,1,22,0,0,798,278,0,80
1775207916.5160666,1137,91584,0.732672,1137.0,1137,0,26,0,0,808,259,0,70
1775207917.5160666,1100,88512,0.708096,1100.0,1100,0,23,0,0,778,244,0,78
1775207918.5160666,1148,94656,0.757248,1148.0,1148,0,30,0,0,778,292,0,78
1775207919.5160666,8658,456160,3.64928,8658.0,8658,0,177,0,1,780,311,7500,67
1775207920.5160666,3562,207872,1.662976,3562.0,3562,0,80,0,1,741,274,2482,65
1775207921.5160666,8621,450496,3.603968,8621.0,8621,0,155,0,1,788,253,7500,80
1775207922.5160666,3632,213600,1.7088,3632.0,3632,0,68,0,1,783,285,2482,82
1775207923.5160666,8638,451520,3.61216,8638.0,8638,0,189,0,1,814,260,7500,64
1775207924.5160666,3588,210144,1.681152,3588.0,3588,0,77,0,1,752,278,2482,76
1775207925.5160666,8671,455168,3.641344,8671.0,8671,0,188,0,1,812,273,7500,86
1775207926.5160666,3666,215648,1.725184,3666.0,3666,0,61,0,1,821,285,2482,78
1775207927.5160666,8600,449504,3.596032,8600.0,8600,0,166,0,1,762,259,7500,79
1775207928.5160666,3582,208352,1.666816,3582.0,3582,0,80,0,1,764,252,2482,84
1775207929.5160666,8710,458720,3.66976,8710.0,8710,0,182,0,1,832,287,7500,91
1775207930.5160666,1122,91552,0.732416,1122.0,1122,0,25,0,0,777,272,0,73
1775207931.5160666,1169,96096,0.768768,1169.0,1169,0,29,0,0,790,286,0,93
1775207932.5160666,8614,450752,3.606016,8614.0,8614,0,197,0,1,764,258,7500,92
1775207933.5160666,3698,215536,1.724288,3698.0,3698,0,86,0,1,786,269,2561,82
1775207934.5160666,8597,448960,3.59168,8597.0,8597,0,187,0,1,768,257,7500,72
1775207935.5160666,3739,220144,1.761152,3739.0,3739,0,65,0,1,792,296,2561,90
1775207936.5160666,8731,460848,3.686784,8731.0,8731,1,181,0,1,839,296,7499,97
1775207937.5160666,3752,219088,1.752704,3752.0,3752,0,68,0,1,831,263,2561,97
1775207938.5160666,8696,456992,3.655936,8696.0,8696,0,192,0,1,830,273,7500,93
1775207939.5160666,3748,219984,1.759872,3748.0,3748,0,75,0,1,804,276,2561,107
1775207940.5160666,8665,454928,3.639424,8665.0,8665,2,167,0,1,808,278,7499,80
1775207941.5160666,1180,96384,0.771072,1180.0,1180,0,32,0,0,801,273,0,106
1775207942.5160666,1179,93376,0.747008,1179.0,1179,0,21,0,0,847,228,0,104
1775207943.5160666,1145,92544,0.740352,1145.0,1145,0,22,0,0,793,250,0,102
1775207944.5160666,1187,96864,0.774912,1187.0,1187,0,28,0,0,798,264,0,125
1775207945.5160666,1141,93536,0.748288,1141.0,1141,0,22,0,0,779,279,0,83
1775207946.5160666,1185,96128,0.769024,1185.0,1185,0,28,0,0,810,259,0,116
1775207947.5160666,1165,94464,0.755712,1165.0,1165,0,25,0,0,803,260,0,102
1775207948.5160666,1151,92480,0.73984,1151.0,1151,0,19,0,0,793,230,0,128
1775207949.5160666,1114,92480,0.73984,1114.0,1114,0,21,0,0,729,277,0,108
1775207950.5160666,1141,92672,0.741376,1141.0,1141,0,20,0,0,770,243,0,128
1775207951.5160666,1094,89216,0.713728,1094.0,1094,0,22,0,0,750,256,0,88
1775207952.5160666,1216,98720,0.78976,1216.0,1216,0,26,0,0,830,267,0,119
1775207953.5160666,1146,93920,0.75136,1146.0,1146,0,33,0,0,761,258,0,127
1775207954.5160666,8635,452288,3.618304,8635.0,8635,0,189,0,1,765,244,7500,126
1775207955.5160666,3600,210336,1.682688,3600.0,3600,0,75,0,1,763,235,2466,136
1775207956.5160666,8635,452576,3.620608,8635.0,8635,0,168,0,1,770,258,7500,107
1775207957.5160666,3667,216960,1.73568,3667.0,3667,0,50,0,1,806,284,2466,111
1775207958.5160666,8702,457056,3.656448,8702.0,8702,0,198,0,1,820,247,7500,135
1775207959.5160666,3615,213056,1.704448,3615.0,3615,0,87,0,1,750,262,2466,137
1775207960.5160666,8693,457600,3.6608,8693.0,8693,0,182,0,1,801,272,7500,120
1775207961.5160666,3610,212416,1.699328,3610.0,3610,0,67,0,1,753,260,2466,131
1775207962.5160666,8692,458432,3.667456,8692.0,8692,0,159,0,1,777,277,7500,138
1775207963.5160666,1171,94016,0.752128,1171.0,1171,0,19,0,0,808,233,0,130
1775207964.5160666,1189,95968,0.767744,1189.0,1189,0,26,0,0,812,244,0,133
1775207965.5160666,1194,97920,0.78336,1194.0,1194,0,20,0,0,792,270,0,132
1775207966.5160666,1263,103904,0.831232,1263.0,1263,0,24,0,0,824,282,0,157
1775207967.5160666,1182,97152,0.777216,1182.0,1182,0,22,0,0,778,268,0,136
1775207968.5160666,1283,103936,0.831488,1283.0,1283,0,21,0,0,864,263,0,156
1775207969.5160666,1198,100000,0.8,1198.0,1198,0,29,0,0,756,287,0,155
1775207970.5160666,1217,98784,0.790272,1217.0,1217,0,31,0,0,823,259,0,135
1775207971.5160666,1261,103168,0.825344,1261.0,1261,0,21,0,0,833,274,0,154
1775207972.5160666,1238,101920,0.81536,1238.0,1238,0,29,0,0,807,278,0,153
1775207973.5160666,1261,103840,0.83072,1261.0,1261,0,27,0,0,816,278,0,167
1775207974.5160666,1272,104672,0.837376,1272.0,1272,0,26,0,0,829,284,0,159
1775207975.5160666,8741,462112,3.696896,8741.0,8741,0,164,0,1,811,279,7500,151
1775207976.5160666,3708,218480,1.74784,3708.0,3708,0,61,0,1,804,256,2499,149
1775207977.5160666,8692,458240,3.66592,8692.0,8692,0,182,0,1,773,267,7500,152
1775207978.5160666,3721,219568,1.756544,3721.0,3721,0,70,0,1,813,260,2499,149
1775207979.5160666,8712,459680,3.67744,8712.0,8712,0,180,0,1,789,268,7500,155
1775207980.5160666,3727,221136,1.769088,3727.0,3727,0,86,0,1,792,270,2499,166
1775207981.5160666,8729,461504,3.692032,8729.0,8729,0,171,0,1,785,270,7500,174
1775207982.5160666,3665,217360,1.73888,3665.0,3665,0,82,0,1,725,271,2499,170
1775207983.5160666,8669,455648,3.645184,8669.0,8669,0,198,0,1,772,254,7500,143
1775207984.5160666,3708,219312,1.754496,3708.0,3708,0,88,0,1,771,249,2499,189
1775207985.5160666,8690,458144,3.665152,8690.0,8690,0,177,0,1,762,259,7500,169
1775207986.5160666,3736,223888,1.791104,3736.0,3736,0,65,0,1,782,319,2499,136
1775207987.5160666,8673,456544,3.652352,8673.0,8673,0,192,0,1,769,267,7500,137
1775207988.5160666,3725,221424,1.771392,3725.0,3725,0,83,0,1,794,287,2499,145
1775207989.5160666,1192,97792,0.782336,1192.0,1192,0,18,0,0,786,266,0,140
1775207990.5160666,1182,98240,0.78592,1182.0,1182,0,20,0,0,747,271,0,164
1775207991.5160666,1243,103168,0.825344,1243.0,1243,0,32,0,0,806,301,0,136
1775207992.5160666,1206,98528,0.788224,1206.0,1206,0,18,0,0,796,257,0,153
1775207993.5160666,1253,103424,0.827392,1253.0,1253,0,21,0,0,824,297,0,132
1775207994.5160666,1201,99328,0.794624,1201.0,1201,0,26,0,0,770,271,0,160
1775207995.5160666,1205,99424,0.795392,1205.0,1205,0,30,0,0,780,272,0,153
1775207996.5160666,1234,100032,0.800256,1234.0,1234,0,22,0,0,832,256,0,146
1775207997.5160666,1235,101792,0.814336,1235.0,1235,0,23,0,0,798,274,0,163
1775207998.5160666,1187,96448,0.771584,1187.0,1187,0,26,0,0,795,248,0,144
1775207999.5160666,1196,97952,0.783616,1196.0,1196,0,23,0,0,789,262,0,145
1775208000.5160666,1212,98592,0.788736,1212.0,1212,0,30,0,0,823,268,0,121
1775208001.5160666,1262,103072,0.824576,1262.0,1262,0,32,0,0,837,272,0,153
1775208002.5160666,1209,98112,0.784896,1209.0,1209,0,25,0,0,815,254,0,140
1775208003.5160666,1239,101952,0.815616,1239.0,1239,0,24,0,0,812,281,0,146
1775208004.5160666,1191,96576,0.772608,1191.0,1191,0,22,0,0,807,252,0,132
1775208005.5160666,1207,98368,0.786944,1207.0,1207,0,15,0,0,807,260,0,140
1775208006.5160666,1193,97216,0.777728,1193.0,1193,0,18,0,0,793,252,0,148
1775208007.5160666,1228,98592,0.788736,1228.0,1228,0,24,0,0,840,237,0,151
1775208008.5160666,1157,93376,0.747008,1157.0,1157,0,24,0,0,794,241,0,122
1775208009.5160666,1121,91104,0.728832,1121.0,1121,0,29,0,0,762,246,0,113
1775208010.5160666,1162,95168,0.761344,1162.0,1162,0,30,0,0,772,260,0,130
1775208011.5160666,1171,96000,0.768,1171.0,1171,0,32,0,0,780,267,0,124
1775208012.5160666,1151,94976,0.759808,1151.0,1151,0,20,0,0,755,270,0,126
1775208013.5160666,1187,97088,0.776704,1187.0,1187,0,26,0,0,796,269,0,122
1775208014.5160666,1108,91040,0.72832,1108.0,1108,0,12,0,0,735,256,0,117
1775208015.5160666,1169,95488,0.763904,1169.0,1169,0,20,0,0,787,264,0,118
1775208016.5160666,1118,91680,0.73344,1118.0,1118,0,21,0,0,750,261,0,107
1775208017.5160666,1120,90816,0.726528,1120.0,1120,0,35,0,0,773,251,0,96
1775208018.5160666,1141,93248,0.745984,1141.0,1141,0,28,0,0,775,266,0,100
1775208019.5160666,1170,93056,0.744448,1170.0,1170,0,23,0,0,840,238,0,92
1775208020.5160666,1164,93792,0.750336,1164.0,1164,0,20,0,0,815,254,0,95
1775208021.5160666,1112,90432,0.723456,1112.0,1112,0,30,0,0,757,247,0,108
1775208022.5160666,1175,96800,0.7744,1175.0,1175,0,29,0,0,787,287,0,101
1775208023.5160666,1175,95040,0.76032,1175.0,1175,0,25,0,0,815,260,0,100
1775208024.5160666,1186,98496,0.787968,1186.0,1186,0,30,0,0,789,309,0,88
1775208025.5160666,1139,92320,0.73856,1139.0,1139,0,12,0,0,789,257,0,93
1775208026.5160666,1109,88960,0.71168,1109.0,1109,0,25,0,0,791,244,0,74
1775208027.5160666,1148,94784,0.758272,1148.0,1148,0,17,0,0,766,284,0,98
1775208028.5160666,1135,93152,0.745216,1135.0,1135,0,19,0,0,767,273,0,95
1775208029.5160666,1135,92576,0.740608,1135.0,1135,0,22,0,0,780,268,0,87
1775208030.5160666,1124,92480,0.73984,1124.0,1124,0,26,0,0,764,282,0,78
1775208031.5160666,1230,99648,0.797184,1230.0,1230,1,40,0,0,857,281,0,92
1775208032.5160666,1161,92896,0.743168,1161.0,1161,0,25,0,0,832,252,0,77
1775208033.5160666,1105,89248,0.713984,1105.0,1105,0,30,0,0,777,251,0,77
1775208034.5160666,1164,93888,0.751104,1164.0,1164,0,21,0,0,812,254,0,98
1775208035.5160666,1206,99008,0.792064,1206.0,1206,0,31,0,0,822,298,0,86
1775208036.5160666,1183,96512,0.772096,1183.0,1183,0,30,0,0,815,282,0,86
1775208037.5160666,8672,456288,3.650304,8672.0,8672,0,201,0,1,791,284,7500,97
1775208038.5160666,3652,213104,1.704832,3652.0,3652,0,72,0,1,826,263,2489,74
1775208039.5160666,8658,455392,3.643136,8658.0,8658,0,195,0,1,787,294,7500,77
1775208040.5160666,3648,213584,1.708672,3648.0,3648,0,73,0,1,815,279,2489,65
1775208041.5160666,8615,450240,3.60192,8615.0,8615,0,167,0,1,774,249,7500,92
1775208042.5160666,3604,209648,1.677184,3604.0,3604,0,70,0,1,777,250,2489,88
1775208043.5160666,8589,449408,3.595264,8589.0,8589,0,188,0,1,743,270,7500,76
1775208044.5160666,3617,213104,1.704832,3617.0,3617,0,73,0,1,743,285,2489,100
1775208045.5160666,8652,452832,3.622656,8652.0,8652,0,169,0,1,810,255,7500,87
1775208046.5160666,3561,206096,1.648768,3561.0,3561,0,70,0,1,752,243,2489,77
1775208047.5160666,8680,457184,3.657472,8680.0,8680,0,197,0,1,804,301,7500,75
1775208048.5160666,3657,215184,1.721472,3657.0,3657,0,69,0,1,801,288,2489,79
1775208049.5160666,8620,451904,3.615232,8620.0,8620,0,165,0,1,765,277,7500,78
1775208050.5160666,3627,211632,1.693056,3627.0,3627,0,60,0,1,793,259,2489,86
1775208051.5160666,8661,454688,3.637504,8661.0,8661,0,186,0,1,796,272,7500,93
1775208052.5160666,3682,218320,1.74656,3682.0,3682,0,67,0,1,789,299,2489,105
1775208053.5160666,8632,451104,3.608832,8632.0,8632,0,150,0,1,791,242,7500,99
1775208054.5160666,3653,214320,1.71456,3653.0,3653,0,78,0,1,795,267,2489,102
1775208055.5160666,8664,453248,3.625984,8664.0,8664,0,159,0,1,826,248,7500,90
1775208056.5160666,1158,94976,0.759808,1158.0,1158,0,24,0,0,783,277,0,98
1775208057.5160666,1123,92320,0.73856,1123.0,1123,0,24,0,0,761,277,0,85
1775208058.5160666,1176,95040,0.76032,1176.0,1176,0,24,0,0,815,257,0,104
1775208059.5160666,1177,95840,0.76672,1177.0,1177,0,19,0,0,805,269,0,103
1775208060.5160666,1144,92448,0.739584,1144.0,1144,0,23,0,0,800,257,0,87
1775208061.5160666,1193,96544,0.772352,1193.0,1193,0,19,0,0,833,271,0,89
1775208062.5160666,1154,94080,0.75264,1154.0,1154,0,16,0,0,788,266,0,100
1775208063.5160666,1181,95008,0.760064,1181.0,1181,0,17,0,0,834,260,0,87
1775208064.5160666,1185,95904,0.767232,1185.0,1185,0,27,0,0,824,266,0,95
1775208065.5160666,1230,99552,0.796416,1230.0,1230,0,18,0,0,851,272,0,107
1775208066.5160666,1171,94368,0.754944,1171.0,1171,0,19,0,0,814,250,0,107
1775208067.5160666,1155,92832,0.742656,1155.0,1155,0,24,0,0,808,244,0,103
1775208068.5160666,1140,93280,0.74624,1140.0,1140,0,27,0,0,769,264,0,107
1775208069.5160666,1195,96640,0.77312,1195.0,1195,0,17,0,0,827,262,0,106
1775208070.5160666,1149,92768,0.742144,1149.0,1149,0,25,0,0,794,246,0,109
1775208071.5160666,1146,93440,0.74752,1146.0,1146,0,29,0,0,782,264,0,100
1775208072.5160666,1175,95808,0.766464,1175.0,1175,0,19,0,0,793,262,0,120
1775208073.5160666,1185,97472,0.779776,1185.0,1185,0,31,0,0,791,282,0,112
1775208074.5160666,1154,95392,0.763136,1154.0,1154,0,22,0,0,754,273,0,127
1775208075.5160666,1161,94144,0.753152,1161.0,1161,0,17,0,0,787,246,0,128
1775208076.5160666,1183,95616,0.764928,1183.0,1183,0,18,0,0,811,250,0,122
1775208077.5160666,1189,97472,0.779776,1189.0,1189,0,35,0,0,787,266,0,136
1775208078.5160666,1153,94560,0.75648,1153.0,1153,0,22,0,0,770,266,0,117
1775208079.5160666,1129,92512,0.740096,1129.0,1129,0,31,0,0,748,252,0,129
1775208080.5160666,1197,97824,0.782592,1197.0,1197,0,21,0,0,797,263,0,137
1775208081.5160666,1211,99040,0.79232,1211.0,1211,0,25,0,0,799,261,0,151
1775208082.5160666,1184,95296,0.762368,1184.0,1184,0,30,0,0,825,251,0,108
1775208083.5160666,1201,98688,0.789504,1201.0,1201,0,24,0,0,789,270,0,142
1775208084.5160666,1162,94848,0.758784,1162.0,1162,0,25,0,0,778,256,0,128
1775208085.5160666,1212,99072,0.792576,1212.0,1212,0,26,0,0,807,267,0,138
1775208086.5160666,1199,98176,0.785408,1199.0,1199,0,28,0,0,800,271,0,128
1775208087.5160666,1225,100832,0.806656,1225.0,1225,0,29,0,0,800,276,0,149
1775208088.5160666,1254,103552,0.828416,1254.0,1254,0,20,0,0,820,294,0,140
1775208089.5160666,1261,104128,0.833024,1261.0,1261,0,25,0,0,830,301,0,130
1775208090.5160666,1239,101376,0.811008,1239.0,1239,0,28,0,0,814,265,0,160
1775208091.5160666,1173,96800,0.7744,1173.0,1173,0,22,0,0,763,269,0,141
1775208092.5160666,1243,102176,0.817408,1243.0,1243,0,25,0,0,815,279,0,149
1775208093.5160666,1222,99104,0.792832,1222.0,1222,1,34,0,0,819,250,0,153
1775208094.5160666,1180,95904,0.767232,1180.0,1180,0,26,0,0,788,245,0,147
1775208095.5160666,1216,99904,0.799232,1216.0,1216,0,28,0,0,795,269,0,152
1775208096.5160666,1223,100416,0.803328,1223.0,1223,0,22,0,0,801,270,0,152
1775208097.5160666,1240,101216,0.809728,1240.0,1240,0,25,0,0,833,276,0,131
1775208098.5160666,1238,100800,0.8064,1238.0,1238,0,20,0,0,830,266,0,142
1775208099.5160666,1212,99104,0.792832,1212.0,1212,0,30,0,0,792,253,0,167
1775208100.5160666,1212,100128,0.801024,1212.0,1212,0,20,0,0,781,274,0,157
1775208101.5160666,1211,99520,0.79616,1211.0,1211,0,38,0,0,788,265,0,158
1775208102.5160666,1240,101856,0.814848,1240.0,1240,0,21,0,0,814,277,0,149
1775208103.5160666,1241,101536,0.812288,1241.0,1241,0,22,0,0,821,271,0,149
1775208104.5160666,1198,98400,0.7872,1198.0,1198,0,33,0,0,778,259,0,161
1775208105.5160666,1193,99040,0.79232,1193.0,1193,0,27,0,0,756,272,0,165
1775208106.5160666,1183,96768,0.774144,1183.0,1183,0,28,0,0,793,268,0,122
1775208107.5160666,1167,95840,0.76672,1167.0,1167,0,20,0,0,760,254,0,153
1775208108.5160666,1234,100640,0.80512,1234.0,1234,0,20,0,0,828,271,0,135
1775208109.5160666,8784,465280,3.72224,8784.0,8784,0,182,0,1,843,281,7500,160
1775208110.5160666,3698,219760,1.75808,3698.0,3698,0,87,0,1,794,280,2475,149
1775208111.5160666,8665,455984,3.647872,8665.0,8665,1,166,0,1,752,255,7499,159
1775208112.5160666,3578,210672,1.685376,3578.0,3578,0,78,0,1,700,262,2475,141
1775208113.5160666,8717,459776,3.678208,8717.0,8717,0,166,0,1,798,265,7500,154
1775208114.5160666,3702,219920,1.75936,3702.0,3702,0,66,0,1,803,282,2475,142
1775208115.5160666,8732,459904,3.679232,8732.0,8732,0,194,0,1,827,253,7500,152
1775208116.5160666,3735,221360,1.77088,3735.0,3735,0,78,0,1,848,273,2475,139
1775208117.5160666,1209,99392,0.795136,1209.0,1209,0,32,0,0,792,271,0,146
1775208118.5160666,1157,93376,0.747008,1157.0,1157,0,14,0,0,786,233,0,138
1775208119.5160666,1262,103168,0.825344,1262.0,1262,0,29,0,0,852,290,0,120
1775208120.5160666,1231,99456,0.795648,1231.0,1231,0,33,0,0,833,248,0,150
1775208121.5160666,1167,96608,0.772864,1167.0,1167,0,26,0,0,759,277,0,131
1775208122.5160666,1154,95584,0.764672,1154.0,1154,0,17,0,0,749,274,0,131
1775208123.5160666,1177,97152,0.777216,1177.0,1177,0,28,0,0,760,265,0,152
1775208124.5160666,1239,102624,0.820992,1239.0,1239,0,25,0,0,808,298,0,133
1775208125.5160666,1205,97568,0.780544,1205.0,1205,0,26,0,0,824,258,0,123
1775208126.5160666,1215,99680,0.79744,1215.0,1215,0,25,0,0,802,272,0,141
1775208127.5160666,1216,99168,0.793344,1216.0,1216,0,23,0,0,819,270,0,127
1775208128.5160666,1171,95104,0.760832,1171.0,1171,0,28,0,0,795,254,0,122
1775208129.5160666,1229,99584,0.796672,1229.0,1229,0,25,0,0,844,269,0,116
1775208130.5160666,1213,97792,0.782336,1213.0,1213,0,21,0,0,839,256,0,118
1775208131.5160666,1142,90592,0.724736,1142.0,1142,0,32,0,0,816,221,0,105
1775208132.5160666,1192,97760,0.78208,1192.0,1192,0,21,0,0,788,267,0,137
1775208133.5160666,1177,96064,0.768512,1177.0,1177,0,25,0,0,800,271,0,106
1775208134.5160666,1148,92704,0.741632,1148.0,1148,0,22,0,0,795,248,0,105
1775208135.5160666,1179,96256,0.770048,1179.0,1179,0,34,0,0,800,271,0,108
1775208136.5160666,1191,96960,0.77568,1191.0,1191,0,18,0,0,802,259,0,130
1775208137.5160666,1159,94560,0.75648,1159.0,1159,0,22,0,0,790,268,0,101
1775208138.5160666,1191,97824,0.782592,1191.0,1191,0,29,0,0,795,279,0,117
1775208139.5160666,1116,91680,0.73344,1116.0,1116,0,27,0,0,742,259,0,115
1775208140.5160666,1137,94400,0.7552,1137.0,1137,0,20,0,0,747,286,0,104
1775208141.5160666,1178,96032,0.768256,1178.0,1178,0,26,0,0,806,273,0,99
1775208142.5160666,1174,95808,0.766464,1174.0,1174,0,21,0,0,793,265,0,116
1775208143.5160666,1166,95392,0.763136,1166.0,1166,0,24,0,0,791,274,0,101
1775208144.5160666,1174,94080,0.75264,1174.0,1174,0,25,0,0,826,244,0,104
1775208145.5160666,1125,92288,0.738304,1125.0,1125,0,22,0,0,757,266,0,102
1775208146.5160666,1148,94304,0.754432,1148.0,1148,0,18,0,0,778,281,0,89
1775208147.5160666,1184,96384,0.771072,1184.0,1184,0,17,0,0,824,284,0,76
1775208148.5160666,1195,96960,0.77568,1195.0,1195,0,30,0,0,827,272,0,96
1775208149.5160666,1194,95840,0.76672,1194.0,1194,0,19,0,0,838,251,0,105
